round,client_id,domain_idx,rsum_i,n_fold_i2t_r1,n_fold_t2i_r1,i2t_r1,t2i_r1,n_fold_i2t_r5,n_fold_t2i_r5,i2t_r5,t2i_r5
1,13,0,33.96350061373342,8.065843621399177,8.724279835390947,8.874281018898932,8.299096138044371,38.68312757201646,39.50617283950617,35.57929334428923,33.442892358258014
1,13,1,46.339541848001005,9.539748953974895,12.552301255230123,9.698996655518394,14.548494983277592,40.0,39.7489539748954,37.04013377926422,43.896321070234116
1,13,2,38.48632792879674,9.21985815602837,12.127659574468085,9.206798866855523,7.932011331444759,33.12056737588652,39.29078014184397,9.206798866855523,39.376770538243626
1,13,3,40.957885144906,10.774647887323942,10.281690140845068,10.19690576652602,9.70464135021097,26.619718309859156,32.112676056338024,15.049226441631506,27.566807313642755
1,13,4,35.74975074775673,10.4,8.6,6.0817547357926225,10.667996011964108,34.2,33.7,32.701894317048854,22.133599202392823
1,14,0,41.940547321721425,10.534979423868313,10.2880658436214,9.285127362366476,11.832374691865242,41.56378600823045,38.43621399176955,43.549712407559575,36.89400164338537
1,14,1,43.32908859377842,8.95397489539749,12.635983263598327,8.695652173913043,13.043478260869565,31.715481171548117,36.56903765690377,32.94314381270903,37.792642140468224
1,14,2,42.4541418037892,12.836879432624112,9.787234042553191,8.427762039660056,11.402266288951841,45.53191489361702,38.297872340425535,37.32294617563739,37.60623229461756
1,14,3,42.15338444167112,9.859154929577464,11.197183098591548,9.985935302390999,11.11111111111111,39.29577464788732,36.76056338028169,28.90295358649789,35.372714486638536
1,14,4,43.13539381854437,12.0,9.6,11.864406779661017,9.67098703888335,37.2,41.8,29.611166500498506,41.5752741774676
2,10,0,38.732023359066176,9.7119341563786,8.724279835390945,11.503697617091207,8.792111750205423,26.91358024691358,35.96707818930041,24.404272801972063,36.64749383730485
2,10,1,42.911588138984904,10.376569037656903,11.88284518828452,9.19732441471572,11.454849498327759,36.15062761506276,39.246861924686186,35.11705685618729,32.525083612040135
2,10,2,38.55956040423523,11.205673758865249,11.843971631205672,10.48158640226629,5.028328611898017,24.964539007092203,40.283687943262414,25.28328611898017,47.521246458923514
2,10,3,43.279748816386366,11.197183098591548,10.704225352112676,10.548523206751055,10.829817158931084,39.36619718309859,39.225352112676056,40.15471167369901,38.045007032348806
2,10,4,36.74855433698903,10.6,9.0,10.468594217347956,6.679960119641077,37.7,42.1,33.00099700897308,37.08873379860419
2,11,0,41.939735773388655,8.88888888888889,11.440329218106998,10.18898931799507,11.421528348397699,37.61316872427983,36.87242798353909,33.935907970419066,33.03204601479047
2,11,1,38.22854424091463,11.799163179916317,9.539748953974897,8.444816053511706,8.444816053511706,28.451882845188283,38.912133891213394,29.264214046822744,38.7123745819398
2,11,2,44.723444437747375,11.205673758865249,13.546099290780143,9.277620396600566,10.694050991501417,38.08510638297873,45.31914893617021,42.20963172804532,45.39660056657224
2,11,3,43.77260751569898,12.112676056338028,10.211267605633802,11.251758087201125,10.19690576652602,39.08450704225352,41.54929577464789,30.80168776371308,39.31082981715893
2,11,4,45.624027916251244,7.2,13.1,7.178464606181455,18.14556331006979,16.7,40.8,8.075772681954138,51.74476570289133
2,12,0,35.773388653878015,10.205761316872428,7.901234567901236,10.271158586688578,7.395234182415776,37.11934156378601,34.567901234567906,38.044371405094495,29.991783073130648
2,12,1,38.5602636403073,9.288702928870293,8.786610878661088,9.531772575250836,10.953177257525084,40.58577405857741,39.2468619246862,46.73913043478261,38.2943143812709
2,12,2,34.800494243867156,10.567375886524824,8.581560283687944,10.19830028328612,5.453257790368272,32.69503546099291,35.39007092198582,37.25212464589235,32.15297450424929
2,12,3,51.018700104989996,12.3943661971831,11.901408450704226,12.236286919831224,14.486638537271448,41.478873239436616,38.59154929577465,36.49789029535865,39.66244725738397
2,12,4,42.4419740777667,12.2,10.9,8.773678963110669,10.568295114656031,41.9,37.9,42.77168494516451,41.67497507477567
2,13,0,33.55184272193311,8.065843621399177,8.23045267489712,9.03861955628595,8.216926869350862,38.93004115226338,39.25925925925925,35.74363188167625,33.278553820871
2,13,1,45.837659702495074,9.623430962343097,12.217573221757323,9.280936454849499,14.715719063545151,40.418410041841,40.3347280334728,36.87290969899666,43.64548494983278
2,13,2,38.27396379563217,9.21985815602837,12.198581560283689,9.206798866855523,7.648725212464589,32.836879432624116,39.50354609929078,9.206798866855523,37.18130311614731
2,13,3,41.09863116816228,10.633802816901408,10.492957746478872,10.337552742616033,9.634317862165963,26.408450704225352,32.112676056338024,15.049226441631506,27.355836849507735
2,13,4,36.34885343968095,10.6,8.7,5.982053838484546,11.066799601196411,34.0,33.2,32.40279162512463,23.62911266201396
2,14,0,40.95302825878924,10.452674897119342,9.465020576131687,9.449465899753493,11.585866885784716,41.1522633744856,38.60082304526749,43.303204601479045,36.81183237469187
2,14,1,43.162354291151814,9.372384937238493,12.803347280334728,8.779264214046822,12.207357859531772,31.882845188284524,36.56903765690377,32.77591973244147,36.95652173913044
2,14,2,44.721535772406725,12.97872340425532,10.425531914893616,8.498583569405099,12.818696883852692,45.177304964539005,37.94326241134752,37.25212464589235,38.52691218130312
2,14,3,41.51977971910224,9.929577464788732,10.633802816901408,10.056258790436006,10.90014064697609,39.78873239436619,36.90140845070423,28.551336146272856,34.38818565400844
2,14,4,43.33569292123629,11.9,10.0,11.864406779661017,9.571286141575275,37.5,42.4,29.41176470588235,39.28215353938185
3,10,0,38.7322938751771,9.7119341563786,8.88888888888889,11.503697617091207,8.627773212818406,26.91358024691358,35.96707818930041,24.404272801972063,36.56532456861134
3,10,1,43.162424259386235,10.376569037656903,11.882845188284518,9.280936454849499,11.622073578595318,36.23430962343097,38.912133891213394,35.28428093645485,32.69230769230769
3,10,2,38.91406987724268,11.27659574468085,12.056737588652481,10.48158640226629,5.09915014164306,24.964539007092203,39.9290780141844,25.35410764872521,47.804532577903686
3,10,3,43.279748816386366,11.056338028169012,10.845070422535212,10.548523206751055,10.829817158931084,39.436619718309856,39.08450704225352,40.225035161744024,38.25597749648382
3,10,4,36.94795613160518,10.5,9.1,10.568295114656031,6.779661016949152,37.5,41.8,33.00099700897308,37.188434695912264
3,11,0,42.021769784026695,8.97119341563786,11.275720164609053,10.18898931799507,11.585866885784716,37.61316872427984,36.95473251028806,33.853738701725554,33.278553820871
3,11,1,38.31222624928283,11.966527196652718,9.456066945606693,8.361204013377927,8.528428093645484,28.451882845188283,38.49372384937239,29.180602006688964,38.79598662207358
3,11,2,44.86508749723746,11.063829787234043,13.687943262411348,9.277620396600566,10.835694050991501,37.94326241134752,45.673758865248224,42.20963172804532,45.75070821529745
3,11,3,44.05400051504527,11.971830985915494,10.422535211267606,11.251758087201125,10.40787623066104,39.15492957746479,42.11267605633803,31.0126582278481,39.66244725738397
3,11,4,45.52432701894317,7.2,13.1,7.178464606181455,18.045862412761714,16.7,41.2,8.175473579262214,50.54835493519442
3,12,0,35.93745667515411,10.205761316872428,7.736625514403292,10.271158586688578,7.723911257189811,36.8724279835391,34.485596707818935,38.044371405094495,29.90961380443714
3,12,1,38.22574551153776,9.288702928870293,8.702928870292887,9.531772575250836,10.702341137123746,40.58577405857741,38.74476987447699,46.82274247491639,37.374581939799334
3,12,2,34.94193639121612,10.567375886524824,8.439716312056738,10.339943342776204,5.594900849858357,32.55319148936171,35.248226950354606,37.25212464589235,32.01133144475921
3,12,3,50.948574711277516,12.3943661971831,12.042253521126762,12.236286919831224,14.275668073136428,41.47887323943662,38.66197183098591,36.56821378340366,39.38115330520394
3,12,4,42.142871385842476,12.3,10.8,8.773678963110669,10.269192422731805,41.8,37.8,42.671984047856434,41.67497507477567
3,13,0,33.7984857860691,7.901234567901234,8.477366255144034,9.03861955628595,8.38126540673788,39.09465020576132,39.83539094650205,35.74363188167625,33.11421528348398
3,13,1,45.41966947006059,9.707112970711297,12.217573221757323,9.448160535117056,14.046822742474916,40.3347280334728,40.58577405857741,36.87290969899666,43.812709030100336
3,13,2,38.061197838185365,9.21985815602837,11.98581560283688,9.206798866855523,7.648725212464589,32.836879432624116,39.07801418439716,9.206798866855523,36.18980169971671
3,13,3,40.81733721598225,10.633802816901408,10.492957746478872,10.267229254571026,9.423347398030943,26.549295774647884,31.83098591549296,15.049226441631506,27.637130801687764
3,13,4,36.448554336989034,10.6,8.7,5.982053838484546,11.166500498504487,34.2,33.2,32.40279162512463,23.529411764705884
3,14,0,41.11763731228718,10.534979423868313,9.547325102880658,9.449465899753493,11.585866885784716,41.1522633744856,38.60082304526749,43.22103533278554,36.89400164338537
3,14,1,43.49687241992135,9.456066945606693,12.803347280334728,8.779264214046822,12.45819397993311,31.79916317991632,36.65271966527197,32.77591973244147,37.123745819397996
3,14,2,44.508870271030474,12.97872340425532,10.28368794326241,8.498583569405099,12.747875354107649,45.1063829787234,37.5177304964539,37.18130311614731,38.314447592067985
3,14,3,42.15308730017234,9.999999999999998,10.845070422535212,10.126582278481013,11.181434599156118,39.78873239436619,37.183098591549296,28.481012658227847,34.52883263009845
3,14,4,43.33509471585245,11.9,9.8,11.964107676969093,9.67098703888335,37.5,42.3,29.312063808574276,38.783649052841476
4,10,0,38.567820079734624,9.7119341563786,8.806584362139919,11.421528348397699,8.627773212818406,26.91358024691358,35.96707818930041,24.404272801972063,36.48315529991783
4,10,1,42.995340115587524,10.376569037656903,12.05020920502092,9.280936454849499,11.2876254180602,36.06694560669456,39.163179916317986,35.28428093645485,32.608695652173914
4,10,2,38.913868965101564,11.205673758865249,11.98581560283688,10.48158640226629,5.240793201133145,24.964539007092203,40.21276595744681,25.28328611898017,47.02549575070822
4,10,3,43.56143895723144,11.12676056338028,11.056338028169014,10.548523206751055,10.829817158931084,39.36619718309859,39.08450704225352,40.15471167369901,38.045007032348806
4,10,4,36.84855433698903,10.5,9.2,10.36889332003988,6.779661016949152,37.4,41.8,32.901296111665005,37.48753738783649
4,11,0,42.18637883752464,9.053497942386832,11.358024691358024,10.271158586688578,11.503697617091207,37.53086419753086,36.95473251028807,33.853738701725554,33.278553820871
4,11,1,38.39576832118219,11.966527196652718,9.372384937238493,8.361204013377927,8.695652173913043,28.451882845188283,38.41004184100418,29.180602006688964,38.62876254180602
4,11,2,45.007232837080345,11.134751773049647,13.97163120567376,9.277620396600566,10.623229461756374,38.08510638297873,45.39007092198581,42.138810198300284,45.538243626062325
4,11,3,44.19454844396902,11.971830985915494,10.352112676056338,11.322081575246132,10.548523206751055,39.08450704225352,42.04225352112676,30.80168776371308,39.52180028129395
4,11,4,45.52432701894317,7.2,13.1,7.178464606181455,18.045862412761714,16.7,41.2,8.175473579262214,50.94715852442672
4,12,0,35.85542266451606,10.205761316872428,7.818930041152264,10.271158586688578,7.5595727198027936,36.95473251028807,34.650205761316876,37.96220213640098,29.580936729663105
4,12,1,38.22581547977218,9.288702928870293,8.786610878661088,9.531772575250836,10.618729096989966,40.50209205020921,38.99581589958159,46.73913043478261,38.12709030100334
4,12,2,34.80009241958492,10.567375886524824,8.297872340425531,10.19830028328612,5.736543909348442,32.4822695035461,35.1063829787234,37.18130311614731,32.08215297450425
4,12,3,51.22976961629128,12.3943661971831,11.971830985915492,12.236286919831224,14.627285513361462,41.54929577464789,38.66197183098592,36.56821378340366,39.66244725738397
4,12,4,42.44227318045863,12.3,10.9,8.873379860418744,10.36889332003988,41.9,38.0,42.57228315054836,41.874376869391824
4,13,0,33.469808711295066,7.983539094650206,8.395061728395062,9.03861955628595,8.052588331963845,38.76543209876543,39.75308641975308,35.661462612982746,33.278553820871
4,13,1,45.58682358209373,9.623430962343097,12.217573221757322,9.448160535117056,14.297658862876254,40.418410041841,40.58577405857741,36.87290969899666,43.812709030100336
4,13,2,37.99057722058144,9.21985815602837,12.127659574468087,9.206798866855523,7.436260623229462,32.836879432624116,39.148936170212764,9.206798866855523,36.11898016997167
4,13,3,40.81743626314851,10.704225352112676,10.492957746478872,10.267229254571026,9.353023909985936,26.47887323943662,32.183098591549296,15.049226441631506,27.9887482419128
4,13,4,36.44885343968096,10.6,8.8,5.982053838484546,11.066799601196411,34.1,33.6,32.5024925224327,23.82851445663011
4,14,0,40.95329877490016,10.534979423868313,9.54732510288066,9.367296631059984,11.503697617091207,41.06995884773663,38.51851851851852,43.22103533278554,36.89400164338537
4,14,1,43.24589636305117,9.288702928870292,12.803347280334728,8.779264214046822,12.37458193979933,31.79916317991632,36.40167364016737,32.85953177257525,37.123745819397996
4,14,2,44.01261728246238,12.836879432624112,10.070921985815604,8.498583569405099,12.606232294617564,45.248226950354606,37.37588652482269,37.25212464589235,38.03116147308782
4,14,3,41.87149620649353,10.070422535211266,10.56338028169014,10.056258790436006,11.181434599156118,39.85915492957746,36.90140845070423,28.481012658227847,34.177215189873415
4,14,4,43.235692921236286,11.9,9.9,11.964107676969093,9.471585244267198,37.5,41.9,29.41176470588235,39.481555333998
5,10,0,38.732429133232564,9.7119341563786,8.97119341563786,11.421528348397699,8.627773212818406,26.91358024691358,36.04938271604938,24.404272801972063,36.40098603122432
5,10,1,42.911728075453745,10.543933054393305,11.88284518828452,9.280936454849499,11.20401337792642,36.06694560669457,39.330543933054386,35.20066889632107,32.85953177257525
5,10,2,38.98489140698773,11.27659574468085,12.056737588652481,10.48158640226629,5.169971671388102,24.964539007092203,40.283687943262414,25.35410764872521,47.804532577903686
5,10,3,43.35017135159763,11.056338028169012,10.91549295774648,10.548523206751055,10.829817158931084,39.36619718309859,39.08450704225352,40.225035161744024,38.326300984528835
5,10,4,36.84855433698903,10.6,9.1,10.468594217347956,6.679960119641077,37.5,41.6,32.80159521435693,37.387836490528414
5,11,0,42.18624357946918,9.053497942386832,11.275720164609053,10.271158586688578,11.585866885784716,37.77777777777778,36.95473251028807,33.68940016433854,32.94987674609696
5,11,1,38.144862232546416,11.882845188284517,9.372384937238493,8.361204013377927,8.528428093645484,28.451882845188283,38.24267782426778,29.180602006688964,38.62876254180602
5,11,2,44.93631085126474,11.134751773049647,13.900709219858157,9.277620396600566,10.623229461756374,38.01418439716313,45.46099290780141,42.138810198300284,45.25495750708215
5,11,3,43.98367702700026,11.971830985915494,10.422535211267606,11.251758087201125,10.337552742616033,39.15492957746479,42.04225352112676,30.942334739803094,39.24050632911393
5,11,4,45.72372881355932,7.2,13.1,7.178464606181455,18.245264207377865,16.8,40.9,8.175473579262214,50.44865403788634
5,12,0,35.85542266451606,10.205761316872428,7.818930041152262,10.271158586688578,7.5595727198027936,37.03703703703704,34.81481481481482,38.044371405094495,29.580936729663105
5,12,1,38.30942751990596,9.288702928870293,8.786610878661088,9.531772575250836,10.702341137123746,40.50209205020921,39.07949790794979,46.82274247491639,38.04347826086956
5,12,2,35.15440098045124,10.567375886524824,8.439716312056738,10.339943342776204,5.807365439093484,32.6241134751773,34.9645390070922,37.25212464589235,31.940509915014164
5,12,3,51.08922168736752,12.3943661971831,12.042253521126758,12.236286919831224,14.416315049226442,41.47887323943662,38.59154929577465,36.56821378340366,39.59212376933896
5,12,4,42.44227318045863,12.3,10.9,8.773678963110669,10.468594217347956,41.8,37.9,42.57228315054836,41.874376869391824
5,13,0,33.305199657797125,7.983539094650206,8.23045267489712,9.03861955628595,8.052588331963845,38.8477366255144,39.75308641975308,35.661462612982746,32.94987674609696
5,13,1,46.00509368746589,9.707112970711297,12.384937238493723,9.364548494983278,14.548494983277592,40.418410041841,40.50209205020921,36.87290969899666,44.147157190635454
5,13,2,38.132019367930404,9.21985815602837,11.98581560283688,9.206798866855523,7.719546742209632,32.836879432624116,39.07801418439716,9.206798866855523,36.40226628895184
5,13,3,40.81723816881599,10.633802816901408,10.422535211267604,10.267229254571026,9.49367088607595,26.549295774647884,31.760563380281695,15.049226441631506,27.70745428973277
5,13,4,36.34885343968095,10.6,8.7,5.982053838484546,11.066799601196411,34.2,33.3,32.40279162512463,23.62911266201396
5,14,0,40.87099424815119,10.534979423868313,9.465020576131687,9.367296631059984,11.503697617091207,41.1522633744856,38.76543209876543,43.22103533278554,37.05834018077239
5,14,1,43.58048446005513,9.456066945606693,12.803347280334728,8.779264214046822,12.54180602006689,31.882845188284517,36.40167364016736,32.85953177257525,36.87290969899666
5,14,2,44.22548369597975,12.907801418439718,10.28368794326241,8.498583569405099,12.535410764872521,45.177304964539005,37.4468085106383,37.25212464589235,38.243626062322946
5,14,3,42.22350983538361,10.140845070422534,10.774647887323946,10.056258790436006,11.251758087201125,39.85915492957746,36.971830985915496,28.41068917018284,34.458509142053444
5,14,4,42.83629112662014,11.9,9.7,11.964107676969093,9.272183449651047,37.5,42.3,29.312063808574276,39.28215353938185
6,10,0,38.81459840192608,9.7119341563786,8.97119341563786,11.421528348397699,8.709942481511915,26.91358024691358,36.04938271604938,24.404272801972063,36.40098603122432
6,10,1,42.911728075453745,10.543933054393305,11.88284518828452,9.280936454849499,11.20401337792642,36.06694560669457,39.24686192468619,35.20066889632107,32.85953177257525
6,10,2,38.91406987724268,11.27659574468085,12.056737588652481,10.48158640226629,5.09915014164306,24.964539007092203,40.21276595744681,25.35410764872521,47.6628895184136
6,10,3,43.35017135159763,11.056338028169012,10.91549295774648,10.548523206751055,10.829817158931084,39.436619718309856,39.225352112676056,40.225035161744024,38.25597749648382
6,10,4,36.94825523429711,10.6,9.1,10.568295114656031,6.679960119641077,37.5,41.6,32.80159521435693,37.387836490528414
6,11,0,42.26854810621815,9.053497942386832,11.358024691358024,10.271158586688578,11.585866885784716,37.77777777777778,37.11934156378601,33.68940016433854,32.94987674609696
6,11,1,38.22854424091463,11.882845188284517,9.456066945606697,8.361204013377927,8.528428093645484,28.451882845188283,38.15899581589959,29.180602006688964,38.7123745819398
6,11,2,45.78637012034637,11.134751773049647,14.042553191489361,9.277620396600566,11.331444759206798,37.94326241134752,45.39007092198581,42.138810198300284,45.32577903682719
6,11,3,43.77270656286524,11.971830985915494,10.422535211267606,11.251758087201125,10.126582278481013,39.15492957746479,41.901408450704224,30.942334739803094,39.170182841068915
6,11,4,45.72372881355932,7.2,13.1,7.178464606181455,18.245264207377865,16.8,41.0,8.175473579262214,50.44865403788634
6,12,0,35.93772719126503,10.205761316872428,7.901234567901234,10.271158586688578,7.5595727198027936,37.03703703703704,34.81481481481482,38.044371405094495,29.580936729663105
6,12,1,38.30942751990596,9.288702928870293,8.786610878661088,9.531772575250836,10.702341137123746,40.58577405857741,39.07949790794979,46.82274247491639,37.95986622073578
6,12,2,35.15440098045124,10.567375886524824,8.439716312056738,10.339943342776204,5.807365439093484,32.69503546099291,34.822695035460995,37.25212464589235,31.940509915014164
6,12,3,51.159545175412525,12.3943661971831,12.042253521126758,12.236286919831224,14.486638537271448,41.47887323943662,38.38028169014085,36.49789029535865,39.59212376933896
6,12,4,42.44227318045863,12.3,10.9,8.773678963110669,10.468594217347956,41.8,37.8,42.57228315054836,41.874376869391824
6,13,0,33.305199657797125,7.983539094650206,8.23045267489712,9.03861955628595,8.052588331963845,38.8477366255144,39.67078189300412,35.57929334428923,32.94987674609696
6,13,1,46.00509368746589,9.707112970711297,12.384937238493723,9.364548494983278,14.548494983277592,40.418410041841,40.50209205020921,36.87290969899666,43.979933110367895
6,13,2,37.990275852369756,9.21985815602837,11.914893617021276,9.206798866855523,7.648725212464589,32.836879432624116,39.219858156028366,9.206798866855523,36.47308781869688
6,13,3,40.887561656860996,10.633802816901408,10.422535211267604,10.337552742616033,9.49367088607595,26.549295774647884,31.971830985915496,15.049226441631506,27.77777777777778
6,13,4,36.44885343968096,10.6,8.8,5.982053838484546,11.066799601196411,34.2,33.3,32.30309072781655,23.62911266201396
6,14,0,40.87099424815119,10.534979423868313,9.465020576131687,9.367296631059984,11.503697617091207,41.1522633744856,38.76543209876543,43.22103533278554,37.05834018077239
6,14,1,43.58048446005513,9.456066945606693,12.803347280334728,8.779264214046822,12.54180602006689,31.882845188284517,36.31799163179916,32.85953177257525,36.95652173913044
6,14,2,44.083740180419106,12.907801418439718,10.212765957446809,8.498583569405099,12.464589235127479,45.177304964539005,37.4468085106383,37.25212464589235,38.314447592067985
6,14,3,42.15308730017234,9.999999999999998,10.845070422535212,10.056258790436006,11.251758087201125,39.85915492957746,36.971830985915496,28.340365682137833,34.458509142053444
6,14,4,42.83629112662014,11.9,9.7,11.964107676969093,9.272183449651047,37.5,42.1,29.312063808574276,39.28215353938185
7,10,0,38.81459840192608,9.7119341563786,8.97119341563786,11.421528348397699,8.709942481511915,26.91358024691358,36.04938271604938,24.404272801972063,36.40098603122432
7,10,1,42.911728075453745,10.543933054393305,11.88284518828452,9.280936454849499,11.20401337792642,36.06694560669457,39.24686192468619,35.20066889632107,32.85953177257525
7,10,2,38.91406987724268,11.27659574468085,12.056737588652481,10.48158640226629,5.09915014164306,24.964539007092203,40.21276595744681,25.35410764872521,47.6628895184136
7,10,3,43.35017135159763,11.056338028169012,10.91549295774648,10.548523206751055,10.829817158931084,39.436619718309856,39.225352112676056,40.225035161744024,38.25597749648382
7,10,4,36.94825523429711,10.6,9.1,10.568295114656031,6.679960119641077,37.5,41.6,32.80159521435693,37.387836490528414
7,11,0,42.26854810621815,9.053497942386832,11.358024691358024,10.271158586688578,11.585866885784716,37.77777777777778,37.11934156378601,33.68940016433854,32.94987674609696
7,11,1,38.22854424091463,11.882845188284517,9.456066945606697,8.361204013377927,8.528428093645484,28.451882845188283,38.15899581589959,29.180602006688964,38.7123745819398
7,11,2,45.78637012034637,11.134751773049647,14.042553191489361,9.277620396600566,11.331444759206798,37.94326241134752,45.39007092198581,42.138810198300284,45.32577903682719
